t_ms,true_x,true_y,yaw_deg,map_x,map_y,fused_x,fused_y,enc_x,enc_y,enc_w,imu_ok,seg,auto_state,route_complete,front_cm,left_cm,out_vx,out_vy,map_lim,front_lim,left_lim,clearance,odom_err
140,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.127,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
150,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.137,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
160,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.147,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
170,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.157,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
180,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.167,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
190,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.177,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
200,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.187,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
210,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.197,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
220,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.207,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
230,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.217,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
240,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.227,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
250,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.237,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
260,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.247,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
270,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.257,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
280,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.267,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
290,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.277,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
300,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.287,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
310,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.297,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
320,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.307,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
330,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.317,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
340,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.327,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
350,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.337,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
360,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.347,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
370,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.357,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
380,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.367,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
390,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.377,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
400,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.387,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
410,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.397,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
420,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.407,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
430,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.417,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
440,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.427,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
450,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.437,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
460,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.447,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
470,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.457,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
480,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.467,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
490,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.477,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
500,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.487,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
510,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.497,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
520,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
530,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
540,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
550,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
560,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
570,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
580,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
590,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
600,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
610,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
620,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
630,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
640,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
650,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
660,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
670,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
680,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
690,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
700,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
710,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
720,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
730,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
740,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
750,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
760,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
770,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
780,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
790,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
800,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
810,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
820,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
830,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
840,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
850,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
860,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
870,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
880,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
890,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
900,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
910,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
920,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
930,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
940,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
950,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
960,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
970,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
980,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
990,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1000,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1010,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1020,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1030,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1040,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1050,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1060,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1070,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1080,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1090,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1100,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1110,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1120,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1130,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1140,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1150,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1160,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1170,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1180,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1190,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1200,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1210,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1220,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1230,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1240,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1250,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1260,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1270,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1280,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1290,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1300,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1310,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1320,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1330,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1340,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1350,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1360,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1370,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1380,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1390,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1400,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1410,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1420,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1430,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1440,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1450,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1460,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1470,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1480,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1490,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1500,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1510,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1520,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1530,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1540,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1550,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1560,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1570,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1580,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1590,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1600,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1610,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1620,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1630,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1640,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1650,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1660,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1670,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1680,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1690,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1700,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1710,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1720,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1730,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1740,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1750,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1760,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1770,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1780,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1790,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1800,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1810,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1820,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
1830,2.6260,0.3085,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.500,0,0,0,0,0,0,0,0,0,0,0,0.000,0.0000
